T	V	I_na	I_CaL	I_CaT	I_t	I_ss	I_f	I_k1	I_b	I_NaK	I_NCX	I_CaP	I_stim	I_f_K	I_f_Na	I_b_Na	I_b_Ca	I_b_K
0.101	-58.9037	-0.00636663	-0.00165131	-0.00192649	0.00363982	0.00266905	-0.00196107	0.00360742	-0.00356546	0.000215832	-1.36455e-05	0.000660021	-0	3.17191e-05	-4.15245e-05	-0.00331819	-0.00133816	0.00109089
0.102	-58.7593	-0.00665205	-0.00169729	-0.00190937	0.00370439	0.00270947	-0.00191216	0.00360584	-0.0035534	0.000216143	-1.3381e-05	0.000660023	-0	3.1902e-05	-4.14627e-05	-0.00331432	-0.0013366	0.00109753
0.103	-58.61	-0.00696148	-0.00174612	-0.00189173	0.00377197	0.00275128	-0.00186167	0.00360403	-0.00354093	0.000216462	-1.31078e-05	0.000660025	-0	3.20911e-05	-4.13994e-05	-0.00331034	-0.00133499	0.00110439
0.104	-58.4553	-0.00729877	-0.00179817	-0.00187349	0.00384294	0.00279467	-0.00180937	0.00360194	-0.00352801	0.000216793	-1.28247e-05	0.000660027	-0	3.22874e-05	-4.13342e-05	-0.0033062	-0.00133332	0.00111151
0.105	-58.2943	-0.00766863	-0.00185392	-0.00185459	0.00391777	0.0028398	-0.00175502	0.00359956	-0.00351456	0.000217136	-1.25302e-05	0.000660029	-0	3.24919e-05	-4.1267e-05	-0.0033019	-0.00133158	0.00111891
0.106	-58.1262	-0.00807693	-0.00191394	-0.00183491	0.00399698	0.00288691	-0.00169831	0.00359685	-0.00350052	0.000217493	-1.22227e-05	0.000660031	0	3.27058e-05	-4.11974e-05	-0.0032974	-0.00132976	0.00112665
0.107	-57.9498	-0.00853102	-0.00197891	-0.00181434	0.00408123	0.00293624	-0.00163888	0.00359375	-0.00348578	0.000217866	-1.19003e-05	0.000660033	0	3.29305e-05	-4.1125e-05	-0.00329268	-0.00132786	0.00113476
0.108	-57.7638	-0.00904025	-0.00204972	-0.00179274	0.0041713	0.00298812	-0.00157629	0.00359022	-0.00347024	0.000218258	-1.15604e-05	0.000660035	0	3.31679e-05	-4.10494e-05	-0.00328771	-0.00132585	0.00114332
0.109	-57.5666	-0.00961674	-0.00212743	-0.00176992	0.00426815	0.00304292	-0.00151	0.00358619	-0.00345377	0.000218673	-1.12002e-05	0.000660038	0	3.34201e-05	-4.097e-05	-0.00328244	-0.00132372	0.00115239
0.11	-57.3562	-0.0102764	-0.00221345	-0.00174567	0.004373	0.00310109	-0.00143935	0.00358156	-0.0034362	0.000219114	-1.08161e-05	0.00066004	0	3.36896e-05	-4.08863e-05	-0.00327682	-0.00132145	0.00116207
0.111	-57.1301	-0.0110407	-0.00230958	-0.00171971	0.00448737	0.0031632	-0.0013635	0.00357622	-0.00341731	0.000219585	-1.04034e-05	0.000660042	0	3.39798e-05	-4.07973e-05	-0.00327077	-0.001319	0.00117247
0.112	-56.885	-0.0119389	-0.00241824	-0.0016917	0.00461321	0.00322997	-0.00128138	0.00357001	-0.00339684	0.000220094	-9.95636e-06	0.000660044	0	3.42951e-05	-4.07021e-05	-0.00326422	-0.00131636	0.00118374
0.113	-56.6167	-0.0130125	-0.00254272	-0.00166116	0.00475309	0.00330233	-0.0011916	0.00356274	-0.00337443	0.000220648	-9.46723e-06	0.000660047	0	3.46411e-05	-4.05991e-05	-0.00325705	-0.00131346	0.00119608
0.114	-56.3196	-0.014322	-0.0026876	-0.00162749	0.00491046	0.00338148	-0.00109226	0.00355412	-0.00334961	0.000221259	-8.92573e-06	0.000660049	0	3.50251e-05	-4.04864e-05	-0.00324911	-0.00131025	0.00120975
0.115	-55.9857	-0.015959	-0.00285958	-0.00158982	0.00509007	0.00346908	-0.000980764	0.00354374	-0.00332172	0.000221941	-8.31765e-06	0.000660051	0	3.54578e-05	-4.03616e-05	-0.00324018	-0.00130665	0.00122511
0.116	-55.6039	-0.018069	-0.00306878	-0.00154693	0.00529873	0.00356742	-0.000853383	0.00353103	-0.00328983	0.000222715	-7.62261e-06	0.000660054	0	3.59538e-05	-4.02207e-05	-0.00322998	-0.00130252	0.00124267
0.117	-55.1573	-0.020897	-0.00333133	-0.00149698	0.00554654	0.00367988	-0.00070453	0.00351506	-0.00325252	0.000223614	-6.81006e-06	0.000660056	0	3.65357e-05	-4.00583e-05	-0.00321804	-0.0012977	0.00126321
0.118	-54.6191	-0.0248888	-0.00367487	-0.00143706	0.0058494	0.00381169	-0.000525324	0.00349434	-0.00320757	0.000224686	-5.83152e-06	0.000660059	0	3.72388e-05	-3.98655e-05	-0.00320365	-0.00129189	0.00128797
0.119	-53.9433	-0.0309419	-0.00415128	-0.00136214	0.00623412	0.00397154	-0.000300524	0.00346623	-0.00315112	0.000226016	-4.60373e-06	0.000660062	0	3.81242e-05	-3.96268e-05	-0.00318559	-0.00128459	0.00131905
0.12	-53.042	-0.0411447	-0.00487165	-0.00126264	0.00675068	0.00417561	-9.3217e-07	0.00342547	-0.00307584	0.000227762	-2.96721e-06	0.000660065	0	3.93085e-05	-3.93132e-05	-0.0031615	-0.00127485	0.00136051
0.121	-51.7162	-0.0615462	-0.00612809	-0.00111683	0.00750748	0.00445925	0.000439475	0.00335971	-0.00296509	0.00023027	-5.61127e-07	0.000660068	0	4.10557e-05	-3.88583e-05	-0.00312606	-0.00126053	0.0014215
0.122	-49.3682	-0.117633	-0.00902846	-0.000859535	0.00880966	0.00492505	0.00121892	0.00323065	-0.00276897	0.000234542	3.69998e-06	0.000660072	0	4.41584e-05	-3.80638e-05	-0.0030633	-0.00123518	0.00152951
0.123	-42.7624	-0.436434	-0.0240211	-0.000137807	0.012172	0.00611214	0.00341081	0.00283421	-0.00221721	0.000245406	1.5754e-05	0.000660078	0	5.29091e-05	-3.5855e-05	-0.00288675	-0.00116383	0.00183337
0.124	-6.20477	-1.18841	-0.481441	0.0038488	0.0468177	0.0135849	0.0155315	0.00165149	0.000836309	0.000280908	9.22005e-05	0.000660159	0	0.000101358	-2.37005e-05	-0.0019097	-0.000769012	0.00351502
0.125	28.7204	-0.0869897	-1.30055	0.00848173	0.410818	0.049547	0.0270234	0.00127255	0.00375335	0.000293746	0.000206474	0.000660536	0	0.000147195	-1.20776e-05	-0.000976406	-0.00039182	0.00512157
0.126	44.1623	-0.00523461	-1.32552	0.0223992	0.965381	0.139417	0.0318775	0.00116283	0.00504304	0.000296901	0.000281994	0.000661071	0	0.000166307	-6.91962e-06	-0.000563791	-0.000225047	0.00583188
0.127	44.7184	-0.000523692	-1.39788	0.0396042	1.13687	0.233036	0.0317495	0.00115967	0.00508946	0.000297	0.000285101	0.000661606	0	0.00016542	-6.67204e-06	-0.00054893	-0.000219041	0.00585743
0.128	43.0453	-5.82834e-05	-1.4848	0.0548664	1.13714	0.307191	0.0309151	0.00116933	0.00494968	0.000296701	0.000275795	0.000662172	0	0.000161723	-7.14817e-06	-0.000593636	-0.00023711	0.00578043
0.129	41.607	-6.40692e-06	-1.53346	0.0686145	1.10343	0.367037	0.0301835	0.00117802	0.00482951	0.000296438	0.000268008	0.00066276	0	0.000158461	-7.54385e-06	-0.00063207	-0.000252645	0.00571422
0.13	40.3919	-7.02879e-07	-1.56042	0.0811033	1.06402	0.416348	0.0295449	0.00118564	0.00472799	0.00029621	0.00026158	0.000663357	0	0.000155589	-7.86455e-06	-0.000664535	-0.000265767	0.00565829
0.131	39.2971	-8.34388e-08	-1.57568	0.0924321	1.02468	0.45733	0.0289624	0.00119273	0.00463651	0.000296001	0.000255901	0.000663958	0	0.000152956	-8.14436e-06	-0.000693789	-0.000277591	0.00560789
0.132	38.274	-1.73817e-08	-1.58337	0.102665	0.986657	0.491538	0.0284181	0.00119956	0.00455101	0.000295802	0.000250691	0.00066456	0	0.00015049	-8.39932e-06	-0.000721127	-0.000288641	0.00556078
0.133	37.2999	-1.12421e-08	-1.58545	0.11186	0.950142	0.520159	0.0279032	0.00120623	0.00446961	0.000295609	0.000245814	0.00066516	0	0.000148153	-8.63702e-06	-0.000747156	-0.000299161	0.00551593
0.134	36.362	-1.15966e-08	-1.58306	0.12007	0.915099	0.544126	0.0274124	0.00121282	0.00439124	0.00029542	0.000241196	0.000665756	0	0.000145924	-8.86176e-06	-0.000772215	-0.00030929	0.00547275
0.135	35.4518	-1.26829e-08	-1.57698	0.127347	0.881434	0.564181	0.0269419	0.00121937	0.00431518	0.000295233	0.000236785	0.000666348	0	0.000143786	-9.07647e-06	-0.000796536	-0.00031912	0.00543084
0.136	34.5628	-1.38863e-08	-1.56782	0.133742	0.849053	0.580923	0.026489	0.00122592	0.00424089	0.000295048	0.000232542	0.000666934	0	0.000141728	-9.28338e-06	-0.000820292	-0.000328722	0.0053899
0.137	33.6896	-1.51483e-08	-1.55605	0.139306	0.817868	0.594835	0.0260512	0.00123248	0.00416792	0.000294863	0.000228437	0.000667513	0	0.00013974	-9.48425e-06	-0.000843623	-0.000338152	0.00534969
0.138	32.8279	-1.64712e-08	-1.54207	0.144088	0.7878	0.606315	0.0256267	0.0012391	0.00409591	0.000294677	0.000224446	0.000668085	0	0.000137814	-9.68056e-06	-0.000866647	-0.000347458	0.00531002
0.139	31.9741	-1.78654e-08	-1.52619	0.148137	0.758781	0.61569	0.0252136	0.00124579	0.00402456	0.00029449	0.000220549	0.00066865	0	0.000135942	-9.87353e-06	-0.000889462	-0.00035668	0.0052707
0.14	31.1248	-1.93435e-08	-1.5087	0.1515	0.730749	0.623234	0.0248106	0.00125258	0.00395359	0.000294301	0.000216728	0.000669206	0	0.000134117	-1.00642e-05	-0.000912155	-0.000365852	0.0052316
0.141	30.2772	-2.09198e-08	-1.48981	0.154224	0.703648	0.629172	0.0244165	0.00125948	0.00388276	0.000294109	0.000212969	0.000669754	0	0.000132336	-1.02536e-05	-0.000934803	-0.000375006	0.00519257
0.142	29.4287	-2.26111e-08	-1.46972	0.156354	0.677428	0.633695	0.02403	0.00126652	0.00381186	0.000293913	0.000209261	0.000670293	0	0.000130593	-1.04425e-05	-0.000957474	-0.00038417	0.0051535
0.143	28.5772	-2.44362e-08	-1.4486	0.157935	0.652042	0.636963	0.0236502	0.00127371	0.0037407	0.000293713	0.000205592	0.000670823	0	0.000128883	-1.06316e-05	-0.000980228	-0.000393367	0.0051143
0.144	27.7204	-2.64169e-08	-1.42658	0.159009	0.627449	0.639112	0.0232762	0.00128108	0.00366911	0.000293509	0.000201953	0.000671344	0	0.000127203	-1.08215e-05	-0.00100312	-0.00040262	0.00507485
0.145	26.8564	-2.85784e-08	-1.40379	0.159618	0.603609	0.640255	0.0229072	0.00128863	0.00359692	0.000293299	0.000198337	0.000671856	0	0.000125549	-1.10129e-05	-0.00102621	-0.00041195	0.00503507
0.146	25.9836	-3.09497e-08	-1.38033	0.159801	0.580486	0.640491	0.0225424	0.00129639	0.00352398	0.000293083	0.000194736	0.000672358	0	0.000123918	-1.12064e-05	-0.00104953	-0.000421377	0.00499489
0.147	25.1002	-3.35647e-08	-1.35629	0.159594	0.558046	0.639902	0.0221811	0.00130438	0.00345016	0.00029286	0.000191145	0.000672851	0	0.000122308	-1.14024e-05	-0.00107313	-0.000430918	0.00495421
0.148	24.2046	-3.64625e-08	-1.33174	0.159033	0.536256	0.638559	0.0218227	0.00131261	0.00337533	0.00029263	0.000187557	0.000673334	0	0.000120715	-1.16013e-05	-0.00109706	-0.00044059	0.00491298
0.149	23.2954	-3.96893e-08	-1.30675	0.15815	0.515088	0.636522	0.0214665	0.00132109	0.00329936	0.000292391	0.00018397	0.000673807	0	0.000119136	-1.18038e-05	-0.00112136	-0.00045041	0.00487113
0.15	22.3712	-4.32989e-08	-1.28138	0.156975	0.494512	0.633842	0.0211121	0.00132984	0.00322214	0.000292144	0.000180378	0.000674271	0	0.00011757	-1.201e-05	-0.00114605	-0.000460391	0.00482858
0.151	21.4307	-4.73551e-08	-1.25567	0.155538	0.474502	0.630564	0.0207588	0.00133888	0.00314356	0.000291887	0.000176779	0.000674725	0	0.000116015	-1.22205e-05	-0.00117118	-0.000470548	0.00478529
0.152	20.4727	-5.19328e-08	-1.22966	0.153862	0.455033	0.626724	0.0204062	0.00134822	0.00306351	0.00029162	0.000173168	0.000675169	0	0.000114467	-1.24356e-05	-0.00119678	-0.000480895	0.00474119
0.153	19.4959	-5.71212e-08	-1.20338	0.151972	0.436081	0.622356	0.0200538	0.00135788	0.0029819	0.000291341	0.000169545	0.000675603	0	0.000112925	-1.26557e-05	-0.00122288	-0.000491444	0.00469623
0.154	18.4992	-6.30263e-08	-1.17687	0.149888	0.417623	0.617485	0.0197012	0.00136786	0.00289863	0.000291051	0.000165907	0.000676027	0	0.000111387	-1.2881e-05	-0.00124951	-0.000502208	0.00465035
0.155	17.4816	-6.97747e-08	-1.15014	0.14763	0.399639	0.612137	0.0193479	0.00137819	0.00281361	0.000290747	0.000162252	0.000676442	0	0.000109851	-1.31119e-05	-0.0012767	-0.000513198	0.00460351
0.156	16.4421	-7.75182e-08	-1.12321	0.145214	0.382109	0.606331	0.0189935	0.00138888	0.00272676	0.000290428	0.000158579	0.000676846	0	0.000108316	-1.33487e-05	-0.00130448	-0.000524425	0.00455567
0.157	15.3797	-8.64392e-08	-1.0961	0.142655	0.365013	0.600085	0.0186376	0.00139993	0.002638	0.000290095	0.000154888	0.000677241	0	0.00010678	-1.35916e-05	-0.00133287	-0.0005359	0.00450677
0.158	14.2934	-9.67578e-08	-1.06882	0.139967	0.348336	0.593413	0.0182799	0.00141135	0.00254725	0.000289745	0.000151178	0.000677625	0	0.000105241	-1.3841e-05	-0.00136189	-0.000547631	0.00445677
0.159	13.1825	-1.08741e-07	-1.04139	0.137159	0.33206	0.586329	0.0179201	0.00142317	0.00245444	0.000289378	0.000147448	0.000678	0	0.000103697	-1.40969e-05	-0.00139157	-0.000559629	0.00440565
0.16	12.0462	-1.22711e-07	-1.01379	0.134244	0.316172	0.578844	0.0175576	0.00143538	0.00235951	0.000288991	0.000143699	0.000678365	0	0.000102148	-1.43598e-05	-0.00142194	-0.000571901	0.00435335
0.161	10.8836	-1.39065e-07	-0.986057	0.131227	0.300658	0.570969	0.0171924	0.00144801	0.00226238	0.000288585	0.000139931	0.000678719	0	0.000100592	-1.46297e-05	-0.001453	-0.000584458	0.00429984
0.162	9.69396	-1.58286e-07	-0.95818	0.128117	0.285508	0.562713	0.0168239	0.00146105	0.002163	0.000288156	0.000136144	0.000679064	0	9.90267e-05	-1.4907e-05	-0.00148479	-0.000597305	0.0042451
0.163	8.47668	-1.80966e-07	-0.930169	0.12492	0.270712	0.554084	0.016452	0.00147453	0.00206131	0.000287704	0.00013234	0.000679398	0	9.74519e-05	-1.51918e-05	-0.00151731	-0.000610452	0.00418908
0.164	7.23105	-2.07838e-07	-0.902032	0.121641	0.256263	0.545092	0.0160763	0.00148846	0.00195726	0.000287227	0.000128518	0.000679723	0	9.58659e-05	-1.54842e-05	-0.0015506	-0.000623905	0.00413176
0.165	5.9564	-2.39806e-07	-0.873775	0.118282	0.242156	0.535744	0.0156966	0.00150286	0.00185078	0.000286722	0.000124679	0.000680037	0	9.42674e-05	-1.57846e-05	-0.00158466	-0.000637671	0.0040731
0.166	4.65211	-2.77995e-07	-0.845407	0.114848	0.228387	0.52605	0.0153125	0.00151775	0.00174182	0.000286188	0.000120825	0.000680341	0	9.26553e-05	-1.6093e-05	-0.00161951	-0.000651757	0.00401308
0.167	3.31754	-3.23803e-07	-0.816939	0.111341	0.214957	0.516018	0.0149237	0.00153317	0.00163033	0.000285622	0.000116956	0.000680635	0	9.10282e-05	-1.64096e-05	-0.00165517	-0.000666171	0.00395167
0.168	1.95206	-3.78979e-07	-0.788385	0.107763	0.201868	0.505658	0.0145301	0.00154914	0.00151627	0.000285022	0.000113073	0.000680919	0	8.9385e-05	-1.67347e-05	-0.00169165	-0.000680918	0.00388884
0.169	0.555051	-4.45714e-07	-0.759762	0.104115	0.189125	0.49498	0.0141312	0.00156574	0.00139957	0.000284385	0.000109177	0.000681192	0	8.77244e-05	-1.70683e-05	-0.00172898	-0.000696005	0.00382456
0.17	-0.874094	-5.26765e-07	-0.731091	0.100397	0.176735	0.483998	0.0137269	0.00158301	0.00128019	0.000283708	0.000105269	0.000681456	0	8.60453e-05	-1.74107e-05	-0.00176717	-0.00071144	0.0037588
0.171	-2.33595	-6.25601e-07	-0.702398	0.0966104	0.164709	0.472724	0.0133169	0.00160106	0.00115808	0.000282988	0.00010135	0.000681709	0	8.43463e-05	-1.7762e-05	-0.00180623	-0.000727228	0.00369153
0.172	-3.83103	-7.46596e-07	-0.673715	0.0927554	0.153061	0.461173	0.0129008	0.00161998	0.00103319	0.000282222	9.742e-05	0.000681952	0	8.26265e-05	-1.81224e-05	-0.00184617	-0.000743375	0.00362274
0.173	-5.35965	-8.95257e-07	-0.645085	0.0888323	0.141807	0.449365	0.0124786	0.00163991	0.000905505	0.000281404	9.3481e-05	0.000682185	0	8.0885e-05	-1.8492e-05	-0.00188702	-0.000759884	0.00355241
0.174	-6.92187	-1.0785e-06	-0.61656	0.084842	0.130964	0.437321	0.0120501	0.00166101	0.000775013	0.000280533	8.95346e-05	0.000682408	0	7.91211e-05	-1.88707e-05	-0.00192876	-0.000776756	0.00348053
0.175	-8.5173	-1.30497e-06	-0.588204	0.0807862	0.120555	0.425065	0.0116153	0.00168348	0.000641747	0.000279602	8.55835e-05	0.00068262	0	7.73348e-05	-1.92584e-05	-0.00197139	-0.000793987	0.00340713
0.176	-10.1451	-1.58537e-06	-0.560084	0.0766676	0.1106	0.412626	0.0111742	0.00170754	0.00050578	0.00027861	8.16311e-05	0.000682823	0	7.55263e-05	-1.96551e-05	-0.00201489	-0.000811567	0.00333223
0.177	-11.8043	-1.9329e-06	-0.532237	0.0724887	0.101122	0.400035	0.0107271	0.00173347	0.000367187	0.00027755	7.76804e-05	0.000683017	0	7.3696e-05	-2.00603e-05	-0.00205922	-0.000829487	0.00325589
0.178	-13.4959	-2.36404e-06	-0.504573	0.0682475	0.0921371	0.387309	0.0102736	0.00176163	0.000225889	0.000276417	7.37298e-05	0.0006832	0	7.18425e-05	-2.04744e-05	-0.00210442	-0.000847756	0.00317806
0.179	-15.2281	-2.90056e-06	-0.476661	0.0639242	0.0836487	0.374427	0.00981142	0.00179257	8.1206e-05	0.0002752	6.97612e-05	0.000683374	0	6.99566e-05	-2.08996e-05	-0.0021507	-0.000866463	0.00309837
0.18	-17.0287	-3.57538e-06	-0.44728	0.0594511	0.075632	0.361257	0.00933325	0.00182735	-6.91943e-05	0.00027387	6.57138e-05	0.000683538	0	6.80091e-05	-2.13429e-05	-0.00219882	-0.00088591	0.00301553
0.181	-18.9717	-4.44823e-06	-0.413578	0.0546493	0.0680077	0.347415	0.0088199	0.00186834	-0.000231484	0.000272357	6.14307e-05	0.000683692	0	6.59232e-05	-2.18237e-05	-0.00225073	-0.000906894	0.00292614
0.182	-21.2307	-5.64522e-06	-0.369269	0.0490992	0.0606011	0.331985	0.00822646	0.00192123	-0.000420166	0.000270491	5.6554e-05	0.000683831	0	6.35191e-05	-2.23868e-05	-0.00231109	-0.000931291	0.00282222
0.183	-24.1957	-7.45134e-06	-0.300692	0.0418602	0.0530667	0.312911	0.00745224	0.00200061	-0.000667816	0.000267854	5.03079e-05	0.000683951	0	6.03946e-05	-2.31334e-05	-0.00239032	-0.000963314	0.00268581
0.184	-28.6632	-1.04185e-05	-0.18644	0.0310144	0.0448108	0.286021	0.00629192	0.00214557	-0.00104095	0.000263445	4.11877e-05	0.000684038	0	5.57289e-05	-2.42693e-05	-0.00250969	-0.00101156	0.0024803
0.185	-35.3346	-1.41174e-05	-0.058636	0.0148796	0.0355294	0.247685	0.00456504	0.00242883	-0.00159815	0.000255773	2.809e-05	0.000684077	0	4.88012e-05	-2.59759e-05	-0.00268795	-0.00108361	0.00217341
0.186	-42.6033	-1.16617e-05	-0.0115805	-0.00266013	0.0264974	0.206187	0.00268671	0.00282694	-0.00220524	0.000245732	1.43139e-05	0.000684087	0	4.12719e-05	-2.78383e-05	-0.00288216	-0.00116212	0.00183904
0.187	-48.5802	-4.31496e-06	-0.0031534	-0.0170581	0.0184039	0.170931	0.00114365	0.00318702	-0.00270444	0.000236019	3.19577e-06	0.000684093	0	3.50866e-05	-2.93684e-05	-0.00304187	-0.00122667	0.0015641
0.188	-53.0709	-1.40507e-06	-0.00124547	-0.0278577	0.0114684	0.142642	-1.48554e-05	0.00342862	-0.00307951	0.000227804	-5.12429e-06	0.000684103	0	3.04413e-05	-3.05156e-05	-0.00316186	-0.00127517	0.00135752
0.189	-56.3286	-5.8605e-07	-0.000656921	-0.0356777	0.00636833	0.120054	-0.000854681	0.00355556	-0.0033516	0.000221343	-1.11799e-05	0.000684116	0	2.70717e-05	-3.13451e-05	-0.00324891	-0.00131035	0.00120766
0.19	-58.6332	-3.32142e-07	-0.000434227	-0.0411973	0.00326185	0.101945	-0.00144834	0.00360485	-0.00354408	0.000216519	-1.54883e-05	0.000684132	0	2.46874e-05	-3.19291e-05	-0.00331048	-0.00133524	0.00110164
0.191	-60.2203	-2.43078e-07	-0.000339815	-0.0449869	0.00167089	0.0873509	-0.00185678	0.00361295	-0.00367663	0.000213078	-1.84722e-05	0.00068415	0	2.30444e-05	-3.23283e-05	-0.00335289	-0.00135238	0.00102864
0.192	-61.2693	-2.15515e-07	-0.000300016	-0.0474808	0.00095942	0.0755368	-0.00212644	0.00360462	-0.00376425	0.00021075	-2.04543e-05	0.000684169	0	2.19568e-05	-3.2589e-05	-0.00338092	-0.00136371	0.000980379
0.193	-61.9125	-2.1955e-07	-0.000288006	-0.048998	0.000668657	0.0659395	-0.00229144	0.00359355	-0.00381797	0.000209302	-2.16742e-05	0.000684189	0	2.12879e-05	-3.27451e-05	-0.0033981	-0.00137066	0.000950791
0.194	-62.2475	-2.46917e-07	-0.000292831	-0.0497746	0.000556873	0.0581144	-0.00237703	0.00358587	-0.00384595	0.000208542	-2.2312e-05	0.00068421	0	2.09368e-05	-3.2822e-05	-0.00340706	-0.00137427	0.000935377
0.195	-62.3483	-2.97644e-07	-0.000309686	-0.0499886	0.000518855	0.0517043	-0.00240228	0.0035833	-0.00385437	0.000208313	-2.25054e-05	0.00068423	0	2.08271e-05	-3.28386e-05	-0.00340975	-0.00137536	0.000930742
0.196	-62.2714	-3.7629e-07	-0.000336416	-0.0497769	0.000513416	0.046423	-0.00238184	0.00358527	-0.00384795	0.000208488	-2.23616e-05	0.000684251	0	2.09002e-05	-3.28094e-05	-0.00340769	-0.00137453	0.000934274
0.197	-62.0611	-4.90987e-07	-0.000372114	-0.0492454	0.000524942	0.0420425	-0.00232706	0.00359031	-0.00383038	0.000208966	-2.19644e-05	0.000684272	0	2.11107e-05	-3.2746e-05	-0.00340207	-0.00137226	0.00094395
0.198	-61.7514	-6.53438e-07	-0.000416502	-0.0484767	0.000547274	0.0383827	-0.00224677	0.00359676	-0.00380452	0.000209667	-2.13793e-05	0.000684292	0	2.14231e-05	-3.26569e-05	-0.0033938	-0.00136892	0.000958194
0.199	-61.3691	-8.79287e-07	-0.000469629	-0.047535	0.00057772	0.0353023	-0.00214787	0.00360321	-0.00377259	0.000210527	-2.06576e-05	0.000684312	0	2.18098e-05	-3.25492e-05	-0.00338358	-0.00136479	0.000975776
0.2	-60.9352	-1.18859e-06	-0.000531718	-0.0464704	0.000614921	0.0326903	-0.00203573	0.00360854	-0.00373635	0.000211497	-1.9839e-05	0.000684332	0	2.22495e-05	-3.24282e-05	-0.00337199	-0.0013601	0.000995738
0.201	-60.4657	-1.60628e-06	-0.000603075	-0.0453219	0.000658091	0.0304593	-0.00191453	0.00361204	-0.00369714	0.000212538	-1.89548e-05	0.000684351	0	2.27253e-05	-3.2298e-05	-0.00335944	-0.00135503	0.00101733
0.202	-59.9734	-2.16247e-06	-0.000684031	-0.0441199	0.000706712	0.0285406	-0.00178753	0.00361326	-0.00365602	0.000213621	-1.80289e-05	0.00068437	0	2.32243e-05	-3.21619e-05	-0.00334628	-0.00134971	0.00103998
0.203	-59.468	-2.89257e-06	-0.00077491	-0.0428878	0.000760411	0.0268794	-0.00165725	0.00361205	-0.00361381	0.000214723	-1.70799e-05	0.000684388	0	2.37362e-05	-3.20225e-05	-0.00333278	-0.00134425	0.00106322
0.204	-58.9572	-3.83705e-06	-0.000875999	-0.041644	0.0008189	0.0254322	-0.00152565	0.00360839	-0.00357115	0.000215826	-1.61223e-05	0.000684406	0	2.42533e-05	-3.18816e-05	-0.00331913	-0.00133874	0.00108672
0.205	-58.4468	-5.04093e-06	-0.000987532	-0.0404024	0.00088194	0.0241641	-0.00139423	0.00360242	-0.00352852	0.000216919	-1.51667e-05	0.000684424	0	2.47697e-05	-3.17408e-05	-0.00330549	-0.00133323	0.0011102
0.206	-57.9413	-6.55279e-06	-0.00110968	-0.0391736	0.000949323	0.0230469	-0.00126414	0.00359435	-0.00348631	0.000217991	-1.42216e-05	0.000684441	0	2.52806e-05	-3.16013e-05	-0.00329199	-0.00132777	0.00113345
0.207	-57.4441	-8.42358e-06	-0.00124253	-0.0379656	0.00102086	0.0220575	-0.00113624	0.00358443	-0.00344477	0.000219037	-1.32931e-05	0.000684457	0	2.57826e-05	-3.14638e-05	-0.0032787	-0.0013224	0.00115632
0.208	-56.9575	-1.0705e-05	-0.0013861	-0.0367844	0.00109638	0.0211774	-0.00101116	0.00357292	-0.00340414	0.00022005	-1.23857e-05	0.000684473	0	2.62733e-05	-3.13291e-05	-0.0032657	-0.00131714	0.0011787
0.209	-56.4835	-1.34477e-05	-0.00154034	-0.0356341	0.00117572	0.020391	-0.000889367	0.0035601	-0.00336455	0.000221028	-1.15026e-05	0.000684489	0	2.67507e-05	-3.11975e-05	-0.00325303	-0.00131202	0.00120051
0.21	-56.0233	-1.66995e-05	-0.00170512	-0.0345178	0.00125871	0.0196857	-0.00077118	0.00354621	-0.00332611	0.000221969	-1.0646e-05	0.000684505	0	2.72136e-05	-3.10695e-05	-0.00324073	-0.00130705	0.00122168
0.211	-55.5776	-2.05036e-05	-0.00188022	-0.0334374	0.0013452	0.0190507	-0.000656808	0.00353149	-0.00328889	0.000222873	-9.81736e-06	0.000684519	0	2.76611e-05	-3.09451e-05	-0.00322883	-0.00130224	0.00124218
0.212	-55.1471	-2.48965e-05	-0.00206539	-0.032394	0.00143502	0.0184772	-0.000546373	0.00351614	-0.00325293	0.000223738	-9.01739e-06	0.000684534	0	2.80928e-05	-3.08247e-05	-0.00321732	-0.00129759	0.00126198
0.213	-54.7319	-2.9907e-05	-0.0022603	-0.031388	0.00152802	0.0179577	-0.000439927	0.00350036	-0.00321825	0.000224566	-8.24642e-06	0.000684548	0	2.85084e-05	-3.07081e-05	-0.00320623	-0.0012931	0.00128108
0.214	-54.3319	-3.55548e-05	-0.00246457	-0.0304194	0.00162404	0.0174858	-0.000337473	0.0034843	-0.00318485	0.000225356	-7.50437e-06	0.000684562	0	2.8908e-05	-3.05954e-05	-0.00319554	-0.00128879	0.00129948
0.215	-53.9472	-4.18497e-05	-0.00267779	-0.029488	0.00172292	0.0170562	-0.000238969	0.00346809	-0.00315272	0.000226111	-6.79088e-06	0.000684576	0	2.92917e-05	-3.04866e-05	-0.00318526	-0.00128463	0.00131717
0.216	-53.5774	-4.8791e-05	-0.00289953	-0.0285929	0.0018245	0.0166643	-0.000144345	0.00345186	-0.00312183	0.000226831	-6.10539e-06	0.000684589	0	2.96598e-05	-3.03816e-05	-0.00317538	-0.00128064	0.00133418
0.217	-53.2222	-5.6368e-05	-0.00312931	-0.0277332	0.00192863	0.0163061	-5.35076e-05	0.0034357	-0.00309216	0.000227517	-5.44717e-06	0.000684602	0	3.00127e-05	-3.02802e-05	-0.00316588	-0.0012768	0.00135052
